pde_loss,bc_loss,total_loss
0.02697644755244255,0.0033745707478374243,0.06072215363383293
0.02679431065917015,0.0030164369381964207,0.05695867910981178
0.02648300677537918,0.004940463230013847,0.07588763535022736
0.026229731738567352,0.004249625373631716,0.06872598826885223
0.02651648037135601,0.0035862145014107227,0.062378622591495514
0.02683057077229023,0.0030571790412068367,0.0574023611843586
0.026674838736653328,0.004678722470998764,0.07346206158399582
0.026196567341685295,0.004029968287795782,0.06649625301361084
0.026070302352309227,0.0036592388059943914,0.06266269087791443
0.02634429559111595,0.003112256759777665,0.057466864585876465
0.0266279224306345,0.004442465957254171,0.07105258107185364
0.026319529861211777,0.0037618326023221016,0.06393785774707794
0.025999905541539192,0.0037568474654108286,0.06356838345527649
0.025905322283506393,0.0032354523427784443,0.05825984477996826
0.02626265585422516,0.004240808542817831,0.06867074221372604
0.02626565471291542,0.003623273689299822,0.062498390674591064
0.02599377930164337,0.003718745894730091,0.06318123638629913
0.025724444538354874,0.003266206942498684,0.05838651582598686
0.025920651853084564,0.004020388238132,0.06612453609704971
0.02603907324373722,0.0034349202178418636,0.06038827449083328
0.02587953768670559,0.0037361395079642534,0.06324093043804169
0.025553029030561447,0.003293616697192192,0.05848919600248337
0.02561097778379917,0.003812947776168585,0.06374045461416245
0.025796474888920784,0.003251963295042515,0.058316104114055634
0.025784561410546303,0.0037127770483493805,0.06291233003139496
0.02544936165213585,0.0032294648699462414,0.05774401128292084
0.025411667302250862,0.003703300841152668,0.062444671988487244
0.02553488127887249,0.0031233662739396095,0.056768544018268585
0.025626718997955322,0.003701406065374613,0.06264077872037888
0.025371167808771133,0.003183006774634123,0.057201236486434937
0.025282401591539383,0.0036053056828677654,0.06133545935153961
0.02531972900032997,0.0030513633973896503,0.0558333620429039
0.025393979623913765,0.003623937489464879,0.06163335591554642
0.025235677137970924,0.003090699203312397,0.056142669171094894
0.02522617019712925,0.003548353910446167,0.06070970743894577
0.02518972009420395,0.0030099498108029366,0.055289216339588165
0.02514447271823883,0.003534393385052681,0.06048840656876564
0.025017190724611282,0.003022240474820137,0.05523959547281265
0.025127645581960678,0.003483231645077467,0.05995996296405792
0.025084059685468674,0.002978590317070484,0.054869964718818665
0.024922210723161697,0.0034260516986250877,0.059182729572057724
0.02481743134558201,0.0029519537929445505,0.054336968809366226
0.025034097954630852,0.0034109351690858603,0.05914344638586044
0.0249614380300045,0.0029411455616354942,0.054372891783714294
0.024695970118045807,0.003345313249155879,0.058149103075265884
0.02464916557073593,0.0029201051220297813,0.053850218653678894
0.024937288835644722,0.0032980265095829964,0.05791755020618439
0.024813441559672356,0.0028791744261980057,0.05360518395900726
0.024476731196045876,0.0032857307232916355,0.05733403563499451
0.024514934048056602,0.0028876918368041515,0.05339185148477554
0.024854255840182304,0.003195169847458601,0.05680595338344574
0.024644790217280388,0.0028135820757597685,0.05278061330318451
0.02427639253437519,0.0032481520902365446,0.056757912039756775
0.024420036002993584,0.0028600741643458605,0.05302077531814575
0.024759722873568535,0.003100072033703327,0.05576044321060181
0.024439744651317596,0.0027489939238876104,0.05192968249320984
0.0240943543612957,0.003214609809219837,0.05624045059084892
0.02436492033302784,0.0028177290223538876,0.05254220962524414
0.024661535397171974,0.0030242702923715115,0.054904237389564514
0.024219399318099022,0.0026919282972812653,0.051138684153556824
0.023939061909914017,0.0031792358495295048,0.05573141947388649
0.024326980113983154,0.002772004809230566,0.05204702913761139
0.024533092975616455,0.002957796910777688,0.0541110634803772
0.023998277261853218,0.002645148430019617,0.050449758768081665
0.02382848784327507,0.003125237300992012,0.05508086085319519
0.024295855313539505,0.002711974084377289,0.05141559615731239
0.024366311728954315,0.0029136810917407274,0.0535031221807003
0.023787125945091248,0.002614506520330906,0.04993218928575516
0.02376350574195385,0.0030581457540392876,0.054344963282346725
0.024261251091957092,0.002650368493050337,0.050764936953783035
0.024157516658306122,0.0028825763147324324,0.05298328027129173
0.0235897246748209,0.0025942055508494377,0.04953178018331528
0.02373391017317772,0.002981207799166441,0.0535459890961647
0.024217110127210617,0.0025891379918903112,0.050108492374420166
0.023922281339764595,0.002855392172932625,0.05247620493173599
0.02340521290898323,0.0025727374013513327,0.049132585525512695
0.02373146452009678,0.0029091467149555683,0.05282293260097504
0.02416248992085457,0.002541137393563986,0.049573864787817
0.0236759502440691,0.002820088528096676,0.05187683552503586
0.02323608472943306,0.002543641719967127,0.048672500997781754
0.02375447377562523,0.002846356015652418,0.052218034863471985
0.024095673114061356,0.0025030444376170635,0.049126118421554565
0.023429062217473984,0.0027823764830827713,0.0512528270483017
0.023084785789251328,0.002504644449800253,0.04813123121857643
0.02379736863076687,0.0027974448166787624,0.05177181959152222
0.024008696898818016,0.002472233260050416,0.04873102903366089
0.023189634084701538,0.0027452935464680195,0.05064256861805916
0.022962277755141258,0.002458232454955578,0.04754460230469704
0.023840077221393585,0.0027540531009435654,0.05138060823082924
0.023890454322099686,0.0024425359442830086,0.04831581562757492
